,MSFT_pred,GOOGL,IBM,DEXJPUS,DEXUSUK,SP500,DJIA,VIXCLS,MSFT_DT,MSFT_3DT,MSFT_6DT,MSFT_12DT,RSI,MACD,BB_Width,ATR,ROC,Gold_Return,Oil_Return,Treasury_Change,BTC_Return,Rolling_Beta
2018-02-01,-0.15918035936174357,0.020687444683524348,-0.01872731325976229,0.007332755129391799,-0.0011925223257446271,-0.006101166556328863,-0.007838836628531354,0.15118551827742355,-0.00046550505599807224,0.062374815077339996,0.0851979513768657,0.11808035435909581,70.32784776495433,2.003741057922383,10.691662673940746,8.431309394793029,4.617075571305947,-0.00859199069151284,0.00441704935755638,0.1499999999999999,-0.2211810134912735,1.4822092358687942
2018-02-08,0.079744136679047,-0.10328745905951298,-0.08582659218556365,-0.004576667027412107,-0.02357896325724046,-0.0892618454968126,-0.09302933455070317,0.9098857051364053,-0.15918035936174357,-0.11980647682929702,-0.05609210231985973,-0.035522711777776106,38.20151484574986,0.4673759699252287,10.716439337855817,8.468816999596871,-7.9280651919328635,-0.020592959527333754,-0.07328999762433863,0.07000000000000028,-0.10437150647690352,1.3003261598028757
2018-02-15,0.033101236170051784,0.09085397397539996,0.0554818055391344,-0.024518315854324513,0.0104376126308246,0.05656415232156231,0.054635981337094464,-0.5590929121065167,0.079744136679047,-0.07990172773869464,-0.00014659805152339445,0.05216369538519672,57.738419540944015,0.4662549866573187,10.551716214626648,8.649652447830153,-1.2356508667100108,0.026378413053094185,0.003102274087451562,0.04999999999999982,0.16478268018944497,1.325805866658482
2018-02-23,-0.03973893904782688,0.014996179912572849,-0.003145906133833698,0.005076630250516523,-0.005422000869503785,0.005504145644683156,0.0035864328853723038,-0.16560694018635136,0.033101236170051784,-0.04633498651264478,0.016039828564695213,0.05099044722360313,59.91099415048613,0.8845091649781835,11.012952246765561,8.591112464404327,11.165528680279078,-0.017834315964326386,0.035394824456440155,0.009999999999999787,-0.02404579524358219,1.3244698557606827
2018-03-02,0.06835694616617438,-0.010795708184606845,-0.006645037380478058,-0.009326931808387506,-0.015136515026756059,-0.020612841501042034,-0.030973797903145694,0.1722650953849416,-0.03973893904782688,0.07310643380127191,-0.04670004302802511,0.0689869113339796,55.00052564069706,1.070307167808366,11.396794038550944,8.46822408314943,0.42093060744773536,-0.005359900939776452,-0.0368631362052847,-0.020000000000000018,0.13723594220542346,1.2683472735309533
2018-03-09,-0.02302240069313921,0.0368204438921822,0.030722506928789528,0.010264226843732516,0.006803732094003756,0.03480567913517163,0.03199066555294827,-0.2912617234232835,0.06835694616617438,0.061719243288399284,-0.018182484450295355,0.09847938318017713,64.367133540711,1.1967707088690815,9.18828190709153,8.495514688021048,2.6366336057005135,0.0009835815645429236,0.012815503640550396,0.040000000000000036,-0.2093981695440732,1.2428458889831773
2018-03-16,-0.09991792772933383,-0.020300045638824038,0.005945579474496476,-0.006013925285861532,0.00403139268902436,-0.012479895046181966,-0.015482114452083806,0.07625243149975525,-0.02302240069313921,0.005595606425208288,-0.040739380087436494,0.044458571289429205,55.73386288031523,0.9875010504088095,5.754188515485969,8.420225933666801,1.665761461414822,-0.008429237194945927,0.00482392372147622,-0.04999999999999982,-0.1386692550351043,1.2612446447842776
2018-03-23,-0.013652712339261353,-0.08168253890039967,-0.07358945334859968,-0.012042055155455422,0.016530479724970903,-0.06134571851439308,-0.05832174256126699,0.45365231778239234,-0.09991792772933383,-0.05458338225629866,0.018523051544973246,-0.03756905077488648,33.19888557643496,-0.24591562354424923,8.751553244501311,8.116240475392658,-9.695472151844156,0.02856692685068296,0.05523158683189511,-0.03000000000000025,0.07674101704308534,1.2772072206209626
2018-04-02,0.007340088541956558,0.01525351983893497,0.007894002230454333,0.009384399881640526,-0.014433532018118977,-0.029263045639548402,-0.023342646612947604,0.11614382105460797,-0.013652712339261353,-0.1365930407617344,-0.07487379747333511,-0.07502039552485851,42.83753303273403,-0.6581022761468773,10.929022687478126,8.497836622092915,-6.427066755462022,-0.005350442411668155,-0.04454144630289658,-0.1200000000000001,-0.11592483019114042,1.4403803947676734
2018-04-09,0.025177977634893267,0.025100271021583964,0.017307721933587317,0.010044674926072084,0.007384299387568016,0.012042401219775734,0.014065198823816516,-0.08156093552276023,0.007340088541956558,-0.10623055152663863,-0.10063494510143034,-0.08459511653673513,48.098948096031734,-0.4507678547930851,10.335593545438302,8.575811769697667,4.1179068677597135,-0.004330895886011099,0.006485822922457807,0.04999999999999982,-0.01220014946755299,1.4148028466520604
2018-04-16,0.02614401720658721,0.03677279928936805,0.03348876631692299,0.0018663685895434767,0.013770064425312145,0.02445028244105618,0.024467289384134006,-0.2735427262893424,0.025177977634893267,0.018865353837588472,-0.03571802841871019,-0.0824180714467353,55.420751422158936,0.20983114496753785,8.332763738534256,8.607457531104231,6.382730488892163,0.008346386456344668,0.043203310314835264,0.050000000000000266,0.14537438330604324,1.4207840154081868
2018-04-23,-0.052803531599836084,0.012452846803470585,-0.07925101175274918,0.01259975905191979,-0.026800260532637732,-0.002823418658679522,-0.00507327124974033,-0.013374059525256943,0.02614401720658721,0.058662083383437036,-0.07793095737829736,-0.09611344182859272,56.47998064893541,0.900452374210218,10.313158389959026,8.546388633405787,5.04573555973958,-0.01872713905069734,0.03589289573448351,0.1499999999999999,0.08985173189688389,1.4988273744956486
2018-04-30,0.03934984048318224,-0.019379062072896858,-0.0061894893226934755,0.006057843215780956,-0.014582990169262011,-0.00836356067454691,-0.011747890390903848,-0.02541196550989966,-0.052803531599836084,-0.001481536758355606,-0.10771208828499423,-0.14845146837243073,50.296868205082184,0.5677700125325913,8.235808812871372,8.704656936625716,-0.690228432261828,-0.004775124808237052,-0.0010203294419381947,-0.029999999999999805,0.04366537286070482,1.5344524592396966
2018-05-07,0.043533079489616266,0.02846193170653688,-0.012076110013674146,-0.0012819340643943633,-0.013471175237636135,0.009239486254421614,0.008003675006605704,-0.07696104113612812,0.03934984048318224,0.012690326089933368,0.03155567992752184,0.050078731472495086,56.807719480437235,0.6114778654800404,5.711853900638133,8.676400998004818,0.9124244065348859,-0.003043679224327356,0.031014741663438983,0.0,0.014734036415164908,1.5503449363343078
2018-05-14,-0.020625226346854486,0.018636347945562903,0.018552498409729168,0.003475719222107543,0.00206170458126248,0.021286220784592302,0.0220116880417347,-0.13169289000206286,0.043533079489616266,0.030079388372962423,0.08874147175639946,0.013867674283064346,60.75413226735592,1.0972891406551355,6.5767807139738705,8.52754399722628,4.822502320808005,0.0032716192364743435,0.0032464665901645873,0.04999999999999982,-0.06746717941762626,1.5706234856353543
2018-05-21,-0.014813837050396295,-7.09968708063613e-05,0.008212845279697234,0.014143481458405383,-0.013104988943737628,0.0010543388113033458,0.004563175208158299,0.011534153245286394,-0.020625226346854486,0.06225769362594402,0.060776156867588416,-0.039858788233841924,59.308796376885425,1.0012349153795839,7.394465290866038,8.339913856194633,1.8738758667001625,-0.020179492683616296,0.01787755443812955,0.06000000000000005,0.005975797284591522,1.6294164186705458
2018-05-29,0.07479509833336317,0.004192068650683112,-0.029788275646895457,-0.02113396202038942,-0.014006145901628131,-0.012773754759376033,-0.019228226602523435,0.2526582887216877,-0.014813837050396295,0.008094016092365486,0.020784342182298854,-0.014933686236411337,59.00367733906253,1.0927836384823877,6.370413982197593,8.207140179901057,0.4129575073064667,0.006566519265601478,-0.07933920231570646,-0.29000000000000004,-0.015239409899496792,1.6104939962733085
2018-06-05,-0.0024617626412215543,0.041764432515194905,0.01740871203968286,0.009255507079749314,0.007664024289299853,0.02167530515808469,0.017840881839250144,-0.3166926505342369,0.07479509833336317,0.039356034936112394,0.06943542330907482,-0.008495534069222543,71.84384899598702,1.566518740262154,7.014227216675689,8.322157043178695,4.702886543141797,-0.0009243904783060586,-0.018299288912164258,0.1499999999999999,0.018455110320132917,1.5798739865907108
2018-06-12,0.026216958429980508,-0.00864880428793402,0.021819963041715518,0.005367308768641443,0.004182856412407954,0.013747472930353055,0.02078058110503811,-0.0048504541337495155,-0.0024617626412215543,0.057519498641745326,0.11977719226768935,0.012065103982695113,62.69208593315164,1.5315165613959607,8.085638405672386,8.200324438091325,3.367005376743642,-0.0018514426616045299,0.01273908621026365,0.040000000000000036,-0.15399706187812257,1.332607895058709
2018-06-19,-0.03987006612734323,-0.004451705280017926,-0.020429281883449946,-0.0018162010077773516,-0.01835466000678987,-0.008743280239450257,-0.024811682201955065,0.0786703663690167,0.026216958429980508,0.09855029412212213,0.10664431021448761,0.13819999014200945,57.85190959535224,1.1097975628660919,5.902768083639356,8.1613010098923,-1.3015071393975135,-0.015171256381814047,-0.019630865702894518,-0.06999999999999984,0.014070563602688324,1.2891441868226672
2018-06-26,-0.014531871140776254,-0.017805997776269678,-0.03406909091601573,-0.0009093389732734991,0.005375746430709483,-0.014412397529086185,-0.017030698671366196,0.17605979556997875,-0.03987006612734323,-0.016114870338584275,0.02324116459752812,0.11198263635392758,47.58932517894307,0.5372179949315523,4.419576931065458,8.137438544695668,-2.2011827967046305,-0.015006995456444905,0.08057452509558338,-0.010000000000000231,-0.0992860300984546,1.313237031562983
2018-07-03,0.04824913483097326,-0.0003027538143909325,0.003516818970504154,0.005624617931077935,-0.005223920726326159,-0.0036201265373962954,-0.004469451347452136,0.013724482425565565,-0.014531871140776254,-0.028184978838138974,0.02933451980360635,0.09011067667119477,48.64221177465365,0.08160010939448625,5.19334765115576,8.242976108244283,-1.7945773408499317,-0.0039869282517353,0.04991705557765158,-0.04999999999999982,0.10080890832565537,1.3401555058750925
2018-07-11,0.03477172906189541,0.029152033393993193,0.0377536783786212,0.00882650060709711,0.005072886139118715,0.022161410239765367,0.021509866488193197,-0.16902741713336145,0.04824913483097326,-0.006152802437146221,0.09239749168497591,0.11318183386727476,59.589926596697715,0.5518208625958607,5.276867954698314,8.273067432210675,2.926945085943289,-0.007055775480750093,-0.052046096621764626,0.020000000000000018,-0.04267337996614451,1.1967675871797385
